path,classification,current_path,area,decision,evidence,reason,inspection,baseline_sha256,current_sha256
tests/intelligence-phase-3b-pet-state.test.mjs,KEEP,tests/intelligence-phase-3b-pet-state.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,799d7931366fb64e477e279150fbf6213f7d20ed249eec904a34105564fd12c1,799d7931366fb64e477e279150fbf6213f7d20ed249eec904a34105564fd12c1
tests/intelligence-phase-3c-memory-freshness.test.mjs,KEEP,tests/intelligence-phase-3c-memory-freshness.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,4c10794864fdabf4ccd23f5be5c414895a3e13b9ae596774e17cd38590080ed0,4c10794864fdabf4ccd23f5be5c414895a3e13b9ae596774e17cd38590080ed0
tests/intelligence-phase-3d-governance-validation.test.mjs,KEEP,tests/intelligence-phase-3d-governance-validation.test.mjs,Regression verification,,docs/ask-resolution-status-grounding.md,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,5b66954b1fa9176ddd635e3304248b6bc5b4b19b12bae563641ab86eea0f5fa9,5b66954b1fa9176ddd635e3304248b6bc5b4b19b12bae563641ab86eea0f5fa9
tests/launch-account-memory-product-consistency.test.mjs,KEEP,tests/launch-account-memory-product-consistency.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,ddbda6f8449663b674b0d10db12e582ac28d8e55f93ffcef70eaeb0a5343a5e9,ddbda6f8449663b674b0d10db12e582ac28d8e55f93ffcef70eaeb0a5343a5e9
tests/launch-hardening-p1.test.mjs,KEEP,tests/launch-hardening-p1.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,2018daf0a526457cc41fc4405af6a37bc6191cfbdf855858e600d051ae25408e,2018daf0a526457cc41fc4405af6a37bc6191cfbdf855858e600d051ae25408e
tests/legal-pages-v1.test.mjs,KEEP,tests/legal-pages-v1.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,fb04adb7bc4b8730eb72d64d8b5af0c8817ddcbf9127163cb3a40b9f3e7b274e,fb04adb7bc4b8730eb72d64d8b5af0c8817ddcbf9127163cb3a40b9f3e7b274e
tests/lifecycle-integrity-foundation.test.mjs,KEEP,tests/lifecycle-integrity-foundation.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,6695ff34eb784844d0807847c48543d2f43539c4315810400d3aadecfdc14bbe,6695ff34eb784844d0807847c48543d2f43539c4315810400d3aadecfdc14bbe
tests/liquidglass-runtime-integration.test.mjs,KEEP,tests/liquidglass-runtime-integration.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,9cf303b42b80e86eeb1325efae095ffb30d8650c774f98a717b6759cd0301e6a,9cf303b42b80e86eeb1325efae095ffb30d8650c774f98a717b6759cd0301e6a
tests/live-memory-management.test.mjs,KEEP,tests/live-memory-management.test.mjs,Regression verification,,docs/ask-live-memory-management-review.md; docs/ask-live-memory-management.md; docs/ask-live-memory-review-before.txt; docs/ask-memory-browser-acceptance.md,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,fa28bd7d649bb1fc83635f1b20d842632215fa85eca21d74b87369e299088c66,fa28bd7d649bb1fc83635f1b20d842632215fa85eca21d74b87369e299088c66
tests/login-captcha-regression.test.mjs,KEEP,tests/login-captcha-regression.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,02a574f8825890f54c42eb6cc552cdf2b165db6c44b8eb536e232b3fb370683e,02a574f8825890f54c42eb6cc552cdf2b165db6c44b8eb536e232b3fb370683e
tests/marketing-homepage-v2.test.mjs,KEEP,tests/marketing-homepage-v2.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,5e3a97a9ac6501a9d6253ed781e56dc5b7a8ee0c4b7ef8683cf9e821e627963c,5e3a97a9ac6501a9d6253ed781e56dc5b7a8ee0c4b7ef8683cf9e821e627963c
tests/membership-page.test.mjs,KEEP,tests/membership-page.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,d932469f83fc938d2be926215d939c643d1b1357da76a2eb3b21dabbb7e59b04,d932469f83fc938d2be926215d939c643d1b1357da76a2eb3b21dabbb7e59b04
tests/membership-truthful-copy.test.mjs,KEEP,tests/membership-truthful-copy.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,654b25b4351e5f306635affd463b0d2ec19d60b926b0717bd719160e252391a1,654b25b4351e5f306635affd463b0d2ec19d60b926b0717bd719160e252391a1
tests/memory-sources.test.mjs,KEEP,tests/memory-sources.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,ef254ebed82e070efe39d6c2613a8393fdf2c7a9ab133deed0ce4903d3945abe,ef254ebed82e070efe39d6c2613a8393fdf2c7a9ab133deed0ce4903d3945abe
tests/mobile-bottom-navigation.test.mjs,KEEP,tests/mobile-bottom-navigation.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,8ff62b71dd8684c4dfc5ad4bfbabcc8a936808bf8863c5d9f085003ba51b9f63,8ff62b71dd8684c4dfc5ad4bfbabcc8a936808bf8863c5d9f085003ba51b9f63
tests/mobile-navigation-interaction.test.mjs,KEEP,tests/mobile-navigation-interaction.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,91e1da6b321721b461a207d6bb26600c91479650a781941764e0e699192c2d85,91e1da6b321721b461a207d6bb26600c91479650a781941764e0e699192c2d85
tests/mobile-performance-optimization.test.mjs,KEEP,tests/mobile-performance-optimization.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,879b817803ba405710e31a5a28ef3b62eb01b69ae426a4a37f4be971afb24d06,879b817803ba405710e31a5a28ef3b62eb01b69ae426a4a37f4be971afb24d06
tests/navigation-data-freshness.test.mjs,KEEP,tests/navigation-data-freshness.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,bb9c283529310c8aa19741e297db12b2cc1481e37a44647a8476235eaaa15279,bb9c283529310c8aa19741e297db12b2cc1481e37a44647a8476235eaaa15279
tests/navigation-icon-assets.test.mjs,KEEP,tests/navigation-icon-assets.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,19736b04a0be5f8f1c8962706c8f217e4a46a3b0d57ebcb7e3a62850369ec062,19736b04a0be5f8f1c8962706c8f217e4a46a3b0d57ebcb7e3a62850369ec062
tests/onboarding-activation-v2.test.mjs,KEEP,tests/onboarding-activation-v2.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,be174d59652337a6e9e7955604fba73812d3d0d33d7fe06ce2712e6ee98abf4a,be174d59652337a6e9e7955604fba73812d3d0d33d7fe06ce2712e6ee98abf4a
tests/onboarding-current-food.test.mjs,KEEP,tests/onboarding-current-food.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,8345ada9c636ea78eed1a9a24b021e41fe8ee338b5ae63801e88ec733a23db0a,8345ada9c636ea78eed1a9a24b021e41fe8ee338b5ae63801e88ec733a23db0a
tests/onboarding-final-activation.test.mjs,KEEP,tests/onboarding-final-activation.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,b353734e5a9bbe80b4810abb513f65b1a8ec4adc7dec05ed4f815e14dabab536,b353734e5a9bbe80b4810abb513f65b1a8ec4adc7dec05ed4f815e14dabab536
tests/onboarding-header-controls.test.mjs,KEEP,tests/onboarding-header-controls.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,ea45c757cb82e9285349cfd02153339378f86a381d9e74b14e5f47cc349a1ce3,ea45c757cb82e9285349cfd02153339378f86a381d9e74b14e5f47cc349a1ce3
tests/onboarding-mode-state.test.mjs,KEEP,tests/onboarding-mode-state.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,a0bcb3d2639a9e5f4504f2dc14a9f1ead7ca887a612b085417e38b38cfcc3ad5,a0bcb3d2639a9e5f4504f2dc14a9f1ead7ca887a612b085417e38b38cfcc3ad5
tests/onboarding-navigation-layout.test.mjs,KEEP,tests/onboarding-navigation-layout.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,6116a7a39a5711f7e27dfc9a17dd20ab50c1bd7db66f93c4285fb90f57db815a,6116a7a39a5711f7e27dfc9a17dd20ab50c1bd7db66f93c4285fb90f57db815a
tests/onboarding-numeric-field.test.mjs,KEEP,tests/onboarding-numeric-field.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,3a8685b183c253580c82e0024765dc8a426c414001154b5b5973df8b39b9606e,3a8685b183c253580c82e0024765dc8a426c414001154b5b5973df8b39b9606e
tests/onboarding-profile-legal-consistency.test.mjs,KEEP,tests/onboarding-profile-legal-consistency.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,3260a86aa9d5b8070f475c1742cb5793dad0328b35844bd39925c82f48d8f7b6,3260a86aa9d5b8070f475c1742cb5793dad0328b35844bd39925c82f48d8f7b6
tests/onboarding-stable-shell.test.mjs,KEEP,tests/onboarding-stable-shell.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,3e4389730977ecf034732c8a6f176c51e924f321ecacf3dcd7b88df081db1344,3e4389730977ecf034732c8a6f176c51e924f321ecacf3dcd7b88df081db1344
tests/onboarding-stale-draft.test.mjs,KEEP,tests/onboarding-stale-draft.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,6fb029e0c18bd53f5a772823505f43410673ce78db0070c6b11de32429c6bb3d,6fb029e0c18bd53f5a772823505f43410673ce78db0070c6b11de32429c6bb3d
tests/onboarding-summary.test.mjs,KEEP,tests/onboarding-summary.test.mjs,Regression verification,,repository/CI/operator/evidence entry; see feature inventory,Discovered Node regression test or fixture; preserve required behavior assertions and isolated provider/DB coverage.,structural/content reference scan; retained conservatively,b4deeaa521f180aeeff54a5dd1822664dafdabec43f38b440eb81e227864bc9e,b4deeaa521f180aeeff54a5dd1822664dafdabec43f38b440eb81e227864bc9e
